"","id","sales","price","brand","feat"
"2671",6775,13631,1.89,"dominicks",1
"2673",4053,9407,1.48,"dominicks",1
"2674",5255,11906,2.95,"tropicana",0
"2675",11587,41983,2.04,"tropicana",1
"2677",9396,21184,2.02,"minute.maid",1
"2679",4249,61952,1.85,"minute.maid",1
"2680",8413,10879,2.22,"minute.maid",0
"2681",6091,15040,1.4,"dominicks",0
"2685",1380,134527,1.34,"dominicks",1
"2687",1242,8959,3.17,"tropicana",0
"2688",11434,6014,3.66,"tropicana",0
"2689",6255,2304,2.57,"minute.maid",0
"2691",9781,8447,1.85,"minute.maid",0
"2692",11102,7297,2.05,"minute.maid",0
"2693",12165,52094,1.89,"tropicana",1
"2694",11759,14593,1.46,"dominicks",1
"2697",7504,6208,2.21,"minute.maid",0
"2699",4728,10112,3.35,"tropicana",0
"2701",5281,11391,2.66,"tropicana",1
"2702",4071,55937,2.03,"tropicana",1
"2703",929,4864,2.5,"minute.maid",0
"2704",10022,11584,2.41,"tropicana",0
"2705",10976,4734,1.72,"dominicks",0
"2707",2990,64959,2,"minute.maid",1
"2708",8841,10752,1.91,"minute.maid",0
"2710",5664,8383,2.36,"minute.maid",0
"2711",5335,24959,1.99,"minute.maid",1
"2712",7399,9152,2.28,"dominicks",0
"2713",9145,12735,2.9,"tropicana",1
"2714",1679,833,1.99,"dominicks",0
"2717",10853,576,2.34,"dominicks",0
"2718",6212,40703,NA,"minute.maid",1
"2719",1427,9471,1.41,"dominicks",0
"2720",3299,16896,2.21,"minute.maid",1
"2721",1805,13694,1.7,"dominicks",1
"2723",6122,15488,1.99,"minute.maid",1
"2724",9323,35776,2.14,"minute.maid",1
"2725",9460,89024,2.1,"tropicana",1
"2727",5040,2177,2.93,"minute.maid",0
"2728",7947,2622,1.94,"minute.maid",0
"2729",11067,5248,2.28,"minute.maid",0
"2730",1141,3713,3.67,"tropicana",0
"2731",11465,6656,2.34,"minute.maid",0
"2732",7944,30016,1.73,"minute.maid",0
"2733",2853,8064,2.3,"minute.maid",0
"2734",1978,22464,1.47,"dominicks",0
"2735",565,20415,1.64,"minute.maid",0
"2736",10945,5697,3.55,"tropicana",0
"2737",11378,58496,1.59,"tropicana",1
"2739",2382,5694,2,"dominicks",0
"2740",3336,7808,NA,"dominicks",0
"2741",11871,40704,1.44,"dominicks",1
"2742",300,4034,3.03,"minute.maid",0
"2745",12374,11327,2.65,"tropicana",0
"2748",6964,2048,2.05,"dominicks",0
"2749",5236,50049,2.29,"tropicana",1
"2751",9348,5185,1.51,"dominicks",0
"2752",3761,105215,1.6,"dominicks",1
"2753",9889,64319,1.91,"tropicana",1
"2754",506,6976,3.82,"tropicana",0
"2755",7950,6399,1.95,"minute.maid",0
"2756",10943,7231,2.43,"tropicana",0
"2758",10087,5503,2.95,"tropicana",0
"2760",11380,54656,1.39,"dominicks",1
"2761",6341,23681,3.31,"tropicana",0
"2763",2697,4864,2,"minute.maid",0
"2765",1619,6785,1.98,"dominicks",0
"2767",7512,9920,2.97,"tropicana",0
"2769",9153,15297,2.18,"tropicana",0
"2770",9245,8896,1.25,"dominicks",0
"2771",12398,4735,1.92,"minute.maid",0
"2772",8952,13055,2.43,"tropicana",0
"2775",265,5825,1.59,"dominicks",0
"2776",9697,3391,2.86,"tropicana",0
"2777",10303,21121,1.77,"tropicana",0
"2778",6358,9921,1.68,"minute.maid",0
"2779",7234,31169,2.53,"tropicana",0
"2780",1240,22783,1.75,"minute.maid",0
"2783",11721,3967,NA,"dominicks",0
"2784",3782,19583,NA,"minute.maid",0
"2785",10963,3584,NA,"minute.maid",0
"2786",4105,16896,2.09,"minute.maid",0
"2787",1244,6270,3.01,"tropicana",0
"2788",11003,27585,1.55,"dominicks",1
"2789",3466,11008,3.04,"tropicana",0
"2790",5328,8448,2.04,"minute.maid",0
"2793",6161,3328,2.29,"tropicana",0
"2794",1916,5889,2.64,"tropicana",0
"2795",4958,13889,3.17,"tropicana",0
"2797",922,13247,2.45,"minute.maid",0
"2798",843,5055,2.47,"minute.maid",1
"2801",7238,7999,1.93,"dominicks",0
"2802",8250,10303,1.65,"dominicks",0
"2803",5927,8000,1.56,"dominicks",1
"2804",12614,19840,2.46,"tropicana",0
"2805",9825,17088,2.17,"tropicana",0
"2806",2252,7873,3.85,"tropicana",0
"2808",9265,3392,2.78,"minute.maid",0
"2810",6400,16831,1.86,"minute.maid",0
"2811",176,4607,2.36,"minute.maid",0
"2812",3925,22080,2.56,"tropicana",0
"2813",5839,38910,1.71,"dominicks",0
"2814",6757,8254,3.09,"tropicana",0
"2815",2744,11904,1.99,"tropicana",0
"2816",7765,28161,2.31,"tropicana",0
"2817",4911,5568,2.95,"tropicana",0
"2818",8856,75456,1.93,"minute.maid",1
"2819",6832,9663,3.16,"tropicana",1
"2820",10419,3712,2.95,"minute.maid",0
"2821",3081,5760,2.99,"minute.maid",0
"2822",3270,16256,2.92,"tropicana",0
"2823",11660,4350,3.08,"tropicana",1
"2824",10681,3455,2.07,"dominicks",0
"2825",11810,3200,1.51,"dominicks",0
"2826",9575,51457,0.92,"dominicks",1
"2827",1900,3777,1.85,"minute.maid",0
"2828",10870,13120,2.2,"tropicana",0
"2829",5508,4482,1.86,"minute.maid",0
"2830",5663,4032,3.34,"tropicana",0
"2831",4398,7617,2.14,"minute.maid",0
"2832",6604,3134,3.02,"minute.maid",0
"2833",2192,60801,1.97,"tropicana",0
"2834",5562,40577,1.46,"dominicks",1
"2835",11643,26561,1.18,"dominicks",0
"2836",8542,28480,1.97,"minute.maid",1
"2837",5452,3967,2.64,"tropicana",0
"2838",4222,7552,3.25,"tropicana",1
"2839",9059,6784,1.76,"dominicks",0
"2840",8544,8576,2.98,"tropicana",0
"2841",11235,5568,2.09,"tropicana",0
"2843",986,7550,3.05,"tropicana",0
"2844",8991,5631,NA,"tropicana",0
"2845",9722,7296,3.12,"tropicana",0
"2847",5787,4801,2.17,"dominicks",0
"2848",4515,12867,2.8,"tropicana",0
"2850",1153,2048,2.19,"dominicks",0
"2852",861,9218,2.31,"minute.maid",0
"2853",5021,5695,2.63,"minute.maid",0
"2854",3911,4544,2.06,"dominicks",1
"2855",952,7681,2.08,"minute.maid",0
"2856",3576,5951,3.21,"tropicana",0
"2857",12090,4799,2.16,"dominicks",0
"2858",11729,9599,1.72,"dominicks",0
"2859",2636,53887,1.92,"tropicana",1
"2860",12196,5887,NA,"minute.maid",0
"2861",5961,9472,1.9,"minute.maid",0
"2862",5266,447,1.66,"dominicks",0
"2865",11084,2497,3.16,"tropicana",0
"2866",12860,3712,1.65,"dominicks",1
"2868",388,10240,1.96,"minute.maid",0
"2869",11389,3007,2.39,"dominicks",0
"2871",7406,9409,2.32,"tropicana",0
"2873",110,5694,2.73,"tropicana",0
"2874",10451,4543,2.27,"dominicks",0
"2875",8951,11136,3.35,"tropicana",0
"2876",6603,8320,2.54,"minute.maid",1
"2877",4539,18560,NA,"minute.maid",0
"2879",11937,4097,3.57,"tropicana",0
"2880",6608,11073,1.65,"dominicks",0
"2882",5838,398655,1.66,"minute.maid",1
"2883",12525,1217,1.81,"dominicks",0
"2884",3247,30528,1.96,"minute.maid",0
"2885",3468,14143,1.93,"minute.maid",0
"2887",12874,87809,1.5,"dominicks",1
"2888",12676,1665,2.63,"minute.maid",0
"2890",10625,8510,1.49,"dominicks",0
"2891",3842,8768,2.1,"minute.maid",0
"2892",11616,13952,3.84,"tropicana",0
"2893",9886,2177,2.97,"minute.maid",0
"2894",9215,3775,3.54,"tropicana",0
"2896",3773,31615,1.49,"dominicks",0
"2898",6698,3262,3.12,"tropicana",0
"2899",7858,16320,1.96,"minute.maid",1
"2900",11556,18049,2.4,"tropicana",0
"2902",8689,9537,2.7,"minute.maid",0
"2903",4462,133567,1.28,"dominicks",1
"2904",9802,3137,2.17,"dominicks",0
"2905",11360,9664,3.09,"tropicana",0
"2906",3987,4417,3.75,"tropicana",0
"2907",8680,8450,3.52,"tropicana",0
"2908",1422,11584,3.06,"tropicana",0
"2909",2058,9406,2.1,"minute.maid",0
"2910",5162,43136,0.81,"dominicks",0
"2911",5311,4161,3.01,"tropicana",0
"2912",5510,2753,2.71,"tropicana",0
"2913",6814,2367,2.08,"dominicks",0
"2915",1701,3712,1.99,"dominicks",0
"2916",2723,2817,3.39,"tropicana",0
"2917",4733,10498,2.05,"dominicks",0
"2918",3684,7298,3.21,"minute.maid",0
"2919",3634,9023,1.83,"dominicks",0
"2922",8414,1024,2.6,"dominicks",0
"2923",7792,37376,1.18,"dominicks",1
"2924",1670,6719,2.5,"minute.maid",0
"2927",2514,13569,NA,"tropicana",0
"2929",5084,4161,NA,"tropicana",0
"2930",9786,4415,1.51,"dominicks",0
"2931",11854,703,1.93,"dominicks",0
"2932",139,26303,1.74,"dominicks",1
"2933",10506,19456,2.15,"tropicana",0
"2934",4774,9087,1.34,"dominicks",0
"2935",6002,9279,2.94,"tropicana",0
"2937",12198,7424,3.22,"tropicana",0
"2938",12580,1410,1.56,"dominicks",0
"2939",4619,5506,1.6,"dominicks",0
"2941",10092,13759,2.64,"tropicana",0
"2942",3997,13568,2.17,"tropicana",0
"2944",10045,23359,1.62,"dominicks",1
"2945",8757,6016,2.82,"tropicana",0
"2946",1866,3648,4.03,"tropicana",0
"2947",3609,7105,1.89,"minute.maid",0
"2948",3124,2239,NA,"minute.maid",0
"2949",12370,4224,2.35,"minute.maid",0
"2950",7333,5888,2.29,"tropicana",0
"2951",1443,14016,2.08,"tropicana",0
"2954",69,12289,1.33,"dominicks",0
"2955",9172,11967,1.3,"dominicks",0
"2956",11612,1663,2.86,"minute.maid",0
"2957",7508,3776,2.58,"minute.maid",0
"2958",11781,38657,2.05,"tropicana",0
"2961",10157,4159,2.22,"dominicks",0
"2962",10212,833,3.18,"tropicana",0
"2963",1456,14526,1.61,"minute.maid",0
"2964",1340,7295,3.68,"tropicana",0
"2965",8172,41920,1.87,"tropicana",1
"2966",9680,9088,1.74,"minute.maid",0
"2967",4156,40128,NA,"minute.maid",1
"2968",8726,3328,2.74,"dominicks",0
"2970",2767,9792,3.3,"tropicana",1
"2971",10196,17793,1.96,"tropicana",0
"2972",9758,43007,1.42,"dominicks",1
"2973",10634,3970,3.96,"tropicana",0
"2974",2955,17088,2.99,"tropicana",0
"2975",11765,8321,2.37,"dominicks",0
"2976",8399,9535,1.69,"minute.maid",1
"2979",10383,8703,1.97,"minute.maid",0
"2980",1517,7041,1.45,"dominicks",0
"2981",4666,9216,1.95,"dominicks",0
"2982",12895,7937,3.09,"tropicana",0
"2983",865,27775,2.03,"minute.maid",1
"2984",860,3264,1.64,"dominicks",0
"2985",8773,25024,1.99,"minute.maid",1
"2986",11539,7935,3.18,"tropicana",0
"2987",296,23488,1.35,"dominicks",0
"2988",5207,23553,2.38,"minute.maid",1
"2989",8683,6719,2.13,"minute.maid",0
"2990",1419,5441,1.61,"dominicks",0
"2992",4540,101505,NA,"dominicks",1
"2993",7502,11777,1.64,"dominicks",0
"2994",5772,5825,NA,"tropicana",0
"2995",4968,84352,1.09,"dominicks",1
"2996",11320,42559,2.57,"dominicks",1
"2997",8829,15232,2.99,"tropicana",1
"2998",1318,4865,2.96,"minute.maid",1
"3001",1804,3583,2.99,"tropicana",0
"3002",8180,15297,1.92,"minute.maid",1
"3003",10305,74752,1.9,"tropicana",1
"3005",7817,11392,1.96,"minute.maid",0
"3006",6523,92928,NA,"minute.maid",1
"3008",4231,7168,3.38,"minute.maid",0
"3009",4919,4094,2.68,"tropicana",1
"3010",9064,3201,NA,"dominicks",0
"3011",10684,8321,2.49,"minute.maid",0
"3012",5794,10879,2.96,"tropicana",1
"3015",4620,34368,1.68,"dominicks",1
"3016",1110,17984,1.27,"dominicks",1
"3017",564,3968,1.65,"dominicks",0
"3018",8693,21056,2.06,"minute.maid",1
"3019",8054,1985,2.32,"minute.maid",0
"3020",5856,3392,2.46,"minute.maid",0
"3021",1554,9344,2.88,"tropicana",0
"3023",2541,58881,1.67,"dominicks",0
"3024",10909,2623,3.17,"minute.maid",0
"3026",3673,4033,2.96,"tropicana",0
"3027",11634,4737,1.94,"dominicks",0
"3028",397,21758,2.65,"tropicana",0
"3029",5085,6206,3.94,"tropicana",0
"3030",11926,8064,3.58,"tropicana",0
"3031",4094,14975,3.11,"tropicana",0
"3033",6725,4801,1.38,"dominicks",0
"3035",8930,17726,2.93,"tropicana",1
"3036",7553,21695,2.45,"tropicana",0
"3037",7854,1472,2.46,"dominicks",0
"3038",1499,104129,1.99,"minute.maid",1
"3040",1987,40959,1.62,"dominicks",0
"3042",10248,9471,NA,"minute.maid",0
"3044",6557,7488,3.23,"tropicana",0
"3045",1001,4993,3.3,"tropicana",1
"3046",2611,20673,2.01,"minute.maid",1
"3047",4544,24960,1.95,"minute.maid",1
"3048",6737,2688,3.03,"tropicana",0
"3049",4281,11839,3.85,"tropicana",0
"3050",4553,2111,2.6,"dominicks",0
"3051",11629,1665,2.26,"minute.maid",0
"3052",8425,12096,2.16,"dominicks",0
"3053",11476,5376,2.68,"minute.maid",0
"3054",1901,2113,1.58,"dominicks",0
"3055",868,112000,1.63,"dominicks",1
"3056",1182,5247,3.18,"tropicana",0
"3058",10277,29375,2,"minute.maid",1
"3059",1874,7039,2.11,"dominicks",1
"3060",4490,4351,2.18,"dominicks",0
"3062",6487,42943,1.91,"minute.maid",1
"3063",4804,19137,NA,"minute.maid",1
"3064",1768,6914,2.14,"minute.maid",0
"3066",12609,16192,2.6,"tropicana",0
"3067",2840,7041,3.62,"tropicana",0
"3068",3146,38400,2,"tropicana",1
"3070",3358,4288,2.29,"minute.maid",0
"3071",1084,27519,1.78,"tropicana",0
"3072",6509,4095,2.97,"tropicana",0
"3074",9819,96639,NA,"tropicana",1
"3075",9537,13376,2.61,"tropicana",0
"3076",6370,9409,1.71,"dominicks",0
"3077",11784,3968,2.68,"tropicana",0
"3078",11864,3006,3.03,"tropicana",0
"3079",4371,7042,3.08,"tropicana",0
"3080",11177,74302,NA,"dominicks",1
"3082",8490,21185,1.93,"minute.maid",1
"3083",4942,3135,2.08,"dominicks",0
"3085",6886,5824,1.96,"dominicks",0
"3086",1872,5888,1.59,"dominicks",0
"3087",158,7807,2.5,"minute.maid",0
"3089",489,41218,1.52,"dominicks",0
"3091",6201,3969,2.71,"minute.maid",0
"3094",1597,11200,2.42,"tropicana",0
"3095",6899,2883,3.46,"tropicana",0
"3096",11158,14208,1.58,"dominicks",0
"3097",11394,7042,3.78,"tropicana",0
"3098",4424,78527,1.74,"minute.maid",1
"3100",8752,12544,1.61,"dominicks",0
"3101",4374,3009,2.59,"minute.maid",0
"3102",9593,27585,1.66,"dominicks",0
"3103",12673,14848,2.07,"minute.maid",0
"3104",4702,7873,2.35,"minute.maid",0
"3105",6540,4862,3.29,"tropicana",0
"3107",10925,2561,2.62,"minute.maid",1
"3108",9334,7040,NA,"tropicana",0
"3110",6095,4801,2.59,"tropicana",1
"3111",8193,23489,1.95,"tropicana",0
"3112",4123,29568,NA,"minute.maid",1
"3113",8993,7680,2.33,"dominicks",0
"3115",2182,4542,3.32,"minute.maid",0
"3116",5226,7679,NA,"minute.maid",0
"3117",11201,12929,1.78,"dominicks",0
"3120",468,5505,2.51,"minute.maid",0
"3121",5951,10625,1.76,"minute.maid",1
"3123",3430,8960,2.44,"dominicks",0
"3124",5015,4161,2.07,"minute.maid",0
"3125",2772,8385,2.07,"minute.maid",0
"3127",2421,4671,2.61,"minute.maid",0
"3128",381,705,2.26,"dominicks",0
"3129",10781,8898,NA,"dominicks",0
"3130",5823,4480,3,"tropicana",0
"3131",7614,4862,NA,"dominicks",0
"3132",878,3647,2,"dominicks",0
"3133",11652,6337,2.02,"dominicks",0
"3134",6680,17023,1.6,"dominicks",1
"3137",4068,2751,NA,"minute.maid",0
"3138",10508,4992,2.83,"tropicana",1
"3139",8715,16959,3.65,"tropicana",0
"3140",2728,14721,2.41,"tropicana",1
"3142",1418,6592,2.05,"tropicana",0
"3145",4679,1150,2.5,"dominicks",0
"3146",12501,11840,2.93,"tropicana",0
"3147",9464,4415,2.04,"minute.maid",0
"3149",5981,5056,2.78,"minute.maid",1
"3151",4536,95359,1.31,"minute.maid",1
"3152",11714,10112,1.46,"dominicks",0
"3154",8667,2498,2.14,"minute.maid",0
"3155",2794,3710,1.24,"dominicks",0
"3157",10450,32128,1.34,"dominicks",1
"3158",6589,38272,1.98,"minute.maid",1
"3160",2420,13697,NA,"dominicks",0
"3161",3900,90369,1.76,"dominicks",0
"3162",1953,6787,2.6,"tropicana",0
"3163",3805,8192,2.06,"tropicana",0
"3165",8329,19327,1.74,"dominicks",0
"3167",7938,20353,NA,"dominicks",0
"3168",10674,4034,1.29,"dominicks",1
"3169",12077,62145,1.86,"dominicks",1
"3170",6969,12480,1.81,"dominicks",0
"3171",200,12543,2.25,"minute.maid",0
"3173",8972,2688,2.03,"dominicks",0
"3174",2376,7040,2.93,"tropicana",0
"3176",5370,18942,2.23,"tropicana",0
"3177",6830,4862,1.91,"dominicks",1
"3178",9990,13696,1.38,"dominicks",1
"3179",3126,3009,2.99,"tropicana",0
"3180",11718,28095,2.01,"minute.maid",1
"3181",77,5503,1.89,"dominicks",0
"3183",1166,2110,2.63,"minute.maid",0
"3184",10447,14848,3.08,"tropicana",0
"3185",7627,57727,2.03,"minute.maid",1
"3186",10757,15424,2.03,"minute.maid",1
"3187",9636,6079,2.31,"dominicks",0
"3188",3361,31810,1.62,"dominicks",0
"3189",7506,5055,2.21,"minute.maid",0
"3190",3252,26815,1.52,"dominicks",0
"3191",9587,7679,3.8,"tropicana",0
"3192",6419,27456,2.43,"dominicks",1
"3193",9709,8895,3.02,"tropicana",0
"3194",12729,23935,2.97,"tropicana",0
"3197",2605,2176,2.38,"minute.maid",0
"3199",6499,2430,1.54,"dominicks",0
"3200",9167,4479,1.55,"dominicks",0
"3202",12189,15615,3.24,"tropicana",0
"3204",11907,6144,3.92,"tropicana",0
"3206",12805,12544,2.4,"tropicana",0
"3209",5145,4482,2.49,"dominicks",0
"3211",3734,6849,2.44,"minute.maid",0
"3212",6776,7168,3.58,"tropicana",0
"3213",11813,124481,1.78,"minute.maid",1
"3214",1788,8513,3.12,"tropicana",0
"3215",2800,47359,1.85,"minute.maid",1
"3216",1088,29377,1.64,"dominicks",1
"3217",2659,5761,1.39,"dominicks",0
"3218",1846,38848,2.46,"minute.maid",0
"3219",7911,68414,1.74,"tropicana",0
"3220",9320,11327,2.02,"minute.maid",0
"3221",12001,3839,3.69,"tropicana",0
"3222",3760,14911,3.16,"minute.maid",0
"3224",375,5823,1.97,"minute.maid",0
"3225",12453,4927,1.91,"minute.maid",0
"3226",4001,44225,1.58,"dominicks",1
"3227",11976,2750,2.62,"dominicks",0
"3229",9627,6143,1.9,"minute.maid",0
"3230",6791,6528,3.82,"tropicana",0
"3231",10009,5248,2.05,"minute.maid",0
"3232",5832,37376,1.64,"dominicks",0
"3236",3076,24832,1.58,"dominicks",1
"3237",6452,8705,2.88,"tropicana",0
"3238",9754,26881,2.34,"minute.maid",1
"3239",1382,4670,2.89,"tropicana",0
"3240",7660,8321,1.87,"minute.maid",0
"3241",17,58049,1.64,"minute.maid",1
"3242",638,115520,2.6,"tropicana",1
"3243",5424,4352,2.45,"minute.maid",0
"3244",1280,62335,2.3,"minute.maid",1
"3245",10164,23742,3.57,"tropicana",0
"3246",7636,8322,3.85,"tropicana",0
"3247",4609,4031,2.38,"minute.maid",0
"3248",7824,10945,2.7,"minute.maid",0
"3249",1388,48706,1.56,"dominicks",0
"3250",8002,18625,1.31,"dominicks",0
"3251",647,16768,1.96,"minute.maid",0
"3252",1327,5696,3.87,"tropicana",0
"3255",1849,16575,1.82,"minute.maid",0
"3256",6926,23680,2.54,"tropicana",0
"3257",2277,6975,2.41,"dominicks",0
"3263",4495,12864,2.05,"minute.maid",0
"3266",8252,17217,1.74,"dominicks",0
"3267",12604,8000,2.11,"minute.maid",0
"3269",8805,32577,2.53,"tropicana",1
"3270",894,10239,1.7,"dominicks",0
"3273",1402,5696,3.33,"tropicana",1
"3277",9929,56064,1.98,"minute.maid",1
"3278",992,3265,2.22,"dominicks",0
"3279",3579,7809,NA,"dominicks",0
"3280",11020,2046,3.04,"tropicana",0
"3281",1385,6464,2.54,"minute.maid",0
"3283",19,4416,1.56,"dominicks",0
"3284",10035,12992,2.14,"minute.maid",1
"3286",1357,8833,2.14,"minute.maid",0
"3287",7222,1280,2.12,"dominicks",0
"3288",2430,2176,3.78,"tropicana",0
"3289",1865,114432,1.59,"dominicks",0
"3290",2431,17601,2.44,"tropicana",0
"3291",1046,5056,2.67,"tropicana",0
"3292",4487,3777,3.11,"tropicana",0
"3293",6184,4478,1.9,"dominicks",0
"3294",6862,11137,2.49,"tropicana",1
"3295",418,5632,3.06,"minute.maid",0
"3297",2262,5377,2.59,"minute.maid",0
"3298",9799,4799,3.33,"tropicana",0
"3299",2808,10175,1.98,"dominicks",0
"3300",3292,8704,2.69,"minute.maid",0
"3301",4240,7103,2.69,"minute.maid",0
"3303",9462,38847,2.05,"minute.maid",1
"3305",2341,5057,2.83,"tropicana",0
"3306",177,9087,2.59,"tropicana",0
"3307",7269,5507,NA,"tropicana",0
"3308",8113,16574,2.44,"tropicana",0
"3310",3379,8706,3.23,"minute.maid",0
"3311",11662,5374,1.99,"tropicana",0
"3312",7036,3903,3.08,"tropicana",0
"3313",5933,15360,1.91,"minute.maid",1
"3314",7549,12480,1.53,"dominicks",1
"3317",11204,21567,2.46,"dominicks",1
"3318",11766,2497,3.13,"tropicana",0
"3319",12322,8513,1.96,"tropicana",0
"3320",570,19455,1.63,"minute.maid",0
"3322",11376,1856,3.18,"tropicana",0
"3323",8658,35328,1.18,"dominicks",1
"3324",10649,10305,1.47,"dominicks",0
"3325",10150,3456,2.94,"tropicana",0
"3326",12006,1984,1.84,"dominicks",0
"3328",7999,7359,1.98,"minute.maid",0
"3329",3690,3072,2.49,"dominicks",0
"3330",6655,18177,1.81,"minute.maid",0
"3331",4904,3328,3.15,"minute.maid",0
"3333",2936,18304,1.96,"dominicks",0
"3336",4528,1024,2.61,"dominicks",0
"3337",6286,25089,1.69,"dominicks",1
"3338",9011,9280,2.67,"tropicana",1
"3339",7473,3776,1.54,"dominicks",0
"3342",9210,19967,1.92,"dominicks",0
"3343",325,9792,3.24,"tropicana",0
"3344",9074,7231,3.28,"tropicana",0
"3345",7783,8831,2.13,"minute.maid",0
"3346",7343,1858,3.17,"tropicana",0
"3347",955,3519,3.54,"tropicana",0
"3348",12560,12928,2.33,"tropicana",0
"3349",9184,5759,1.68,"dominicks",0
"3350",6807,5503,2.96,"tropicana",0
"3352",12830,20990,1.81,"dominicks",0
"3353",5194,36863,2.03,"minute.maid",1
"3354",3201,2816,2.75,"tropicana",0
"3356",7785,22656,2.38,"tropicana",0
"3358",4896,7682,2.07,"dominicks",0
"3360",2719,10111,1.73,"dominicks",0
"3361",1574,4609,2.04,"dominicks",0
"3362",430,21312,3.92,"tropicana",0
"3363",2217,4097,2.65,"minute.maid",0
"3365",2353,8448,1.58,"dominicks",0
"3366",7752,11265,3.91,"tropicana",0
"3367",182,3138,2.23,"minute.maid",0
"3368",6686,15232,2.4,"tropicana",0
"3369",2396,7359,3.19,"tropicana",0
"3372",5230,33153,1.54,"dominicks",1
"3373",4259,1152,2.08,"dominicks",0
"3374",1637,4608,2.6,"minute.maid",0
"3375",8801,9471,1.46,"dominicks",0
"3377",7966,5185,3.09,"tropicana",0
"3378",12028,2112,1.99,"dominicks",0
"3379",10255,17087,1.79,"dominicks",0
"3380",10961,1472,2.48,"dominicks",0
"3381",37,25410,1.66,"minute.maid",1
"3382",5006,5632,3.3,"tropicana",0
"3383",1905,8959,3.68,"tropicana",0
"3385",5503,2367,1.54,"dominicks",0
"3386",438,1663,NA,"dominicks",1
"3387",7740,4479,2.43,"minute.maid",0
"3389",295,8577,1.51,"dominicks",1
"3391",12397,1408,2.3,"dominicks",0
"3392",4385,14913,1.84,"dominicks",0
"3393",937,1536,NA,"dominicks",0
"3395",8224,3392,2.81,"tropicana",0
"3396",2755,32193,1.71,"tropicana",0
"3397",12834,7552,3.19,"tropicana",0
"3398",10671,9792,3.05,"tropicana",0
"3399",4016,5441,2.75,"minute.maid",0
"3400",11889,4095,NA,"tropicana",0
"3401",7580,34754,1.6,"dominicks",1
"3402",1813,5120,2.13,"minute.maid",0
